userId,text,treatment,num_useful_char,num_useful_words,useful_words
57131a84804d05e308911ccf,运动前拉伸，可以有效的避免肌肉损伤,RI-HE-F,15.0,8.0,运动 前 拉伸 可以 有效 避免 肌肉 损伤 
571387333765002e0501d731,这个问题个人觉得能,CU-HE-M,7.0,4.0,问题 个人 觉得 能 
5713aa5db9875bf66c7dc2cd,有效,RI-HE-M,2.0,1.0,有效 
57145c1ffc0fbc64512ea836,？,CU-LE-F,0.0,0.0,
5714f876073a6caf09847491,有点效果呢 运动拉伸主要起放松肌肉的作用 如果运动强度太大的话  酸痛会隔几天才会缓解,CU-HE-F,26.0,15.0,有点 效果 运动 拉伸 起 放松 肌肉 作用 运动 强度 大 会 隔 才会 缓解 
5715795d3eb8a9cf0970c884,你好！这个拉伸要在运动后做的，只能减轻一部分肌肉酸疼的感受！,RI-LE-F,22.0,12.0,你好 拉伸 要 运动 后 做 只能 减轻 一部分 肌肉 酸疼 感受 
5716de80c6e107cb7c0825d3,emm，其实我自己觉得合理拉伸有助于缓解，但不是根本解决办法，因为乳酸没有代谢掉，就会感觉酸酸疼疼。在有余力的情况下，我比较倾向于慢跑，加快代谢，这个方法适合我，不一定适合所有人。条件允许的话，可以泡个热水澡，也会有帮助。休息了，实在是不舒服的话，可能就需要看医生了,CU-HE-F,80.0,40.0,emm 觉得 拉伸 有助于 缓解 不是 解决 办法 乳酸 没有 代谢 掉 就会 感觉 有余力 情况 下 倾向于 慢跑 加快 代谢 方法 适合 适合 所有人 条件 允许 可以 泡 热水澡 会 有 帮助 休息 是 不舒服 可能 需要 看 医生 
571704c086c03ba201703753,哈哈哈 你的介绍好幽默噢 虽然是研究生～,RI-HE-F,9.0,5.0,介绍 好 幽默 是 研究生 
571789bc5edd832e0526e946,运动后放松拉伸是伸展 减少肌肉酸痛得按摩,CU-HE-F,18.0,10.0,运动 后 放松 拉伸 是 伸展 减少 肌肉 酸痛 按摩 
5717e675c6e107cb7c0cf375,运动前热身和运动后拉伸主要是防止运动损伤和恢复。肌肉酸疼是乳酸堆积这些，所有的都是缓解而已。不可能完全没有。如果是达到了一定的运动的量 不管什么学历都没关系，都是多看多了解经验积累的。我也是小白,CU-LE-M,63.0,34.0,运动 前 热身 运动 后 拉伸 是 防止 运动 损伤 恢复 肌肉 酸疼 是 乳酸 堆积 都是 缓解 不可能 没有 是 达到 一定 运动 量 学历 没关系 都是 看 了解 经验 积累 也是 小白 
5718e0b1d5b51d2b05861bd7,不是说有用的吗,CU-LE-F,3.0,2.0,说 有用 
57199507eddf2fb37c9e0540,我觉得是可以的,RI-HE-M,5.0,3.0,觉得 是 可以 
571b56a2b9c39130052ee5e9,我没太过研究，自己练完舒服就行,CU-LE-M,8.0,5.0,没 研究 练 完舒服 行 
571b783d08ebc17079b9819e,你好 运动前最好做一下拉伸，可以减少肌肉拉伤、关节受损等情况，运动前做好热身还是很有必要的 至于运动后肌肉酸痛，这个与你运动前是否做拉伸我觉得并没有太大的直接关系,RI-LE-M,57.0,30.0,你好 运动 前 做一下 拉伸 可以 减少 肌肉 拉伤 关节 受损 情况 运动 前 做好 热身 有必要 运动 后 肌肉 酸痛 运动 前 做 拉伸 觉得 并没有 大 直接 关系 
571b83ecca556f4905357e0b,本来就不能呀，肌肉延迟性酸痛的原因现在都还没有一个确定的定论。更多倾向于是肌肉纤维微损伤导致的炎症反应所引起的酸痛感。注意营养补充、睡眠，就好,RI-HE-M,51.0,23.0,不能 肌肉 延迟性 酸痛 原因 现在 还没有 确定 定论 更多 倾向 肌肉纤维 损伤 导致 炎症 反应 引起 酸痛感 注意 营养 补充 睡眠 就好 
571c06b0c85b71f559bf4024,运动前后拉伸有一定的缓解作用，但是如果没有系统长期的运动习惯或者突然运动过量，强度加大都会加重肌肉酸痛，这个时候拉伸的效果会大大减弱，最好的办法是保持一定的运动量，循序渐进，如果出现肌肉明显酸痛就暂停训练，只进行一些比如慢走类的运动，一般情况下2-3天酸痛会逐渐减弱至消失，这个时候就可以再加大强度，如此循环，慢慢的肌肉力量和耐力会一步步提升。 这个只是我自己的运动经验，仅供参考。,CU-HE-M,125.0,62.0,运动 前后 拉伸 有 一定 缓解 作用 没有 系统 长期 运动 习惯 运动 过量 强度 加 大都会 加重 肌肉 酸痛 时候 拉伸 效果 会 减弱 最好的 办法 是 保持 一定 运动量 循序渐进 出现 肌肉 酸痛 暂停 训练 进行 比如 慢走类 运动 一般 情况 下 会 减弱 消失 时候 可以 加大 强度 循环 慢慢 肌肉 力量 耐力 会 提升 只是 运动 经验 仅供参考 
571c8e8e3a8fdb8801980ac6,你好,RI-HE-F,2.0,1.0,你好 
571cb4943a8fdb880198cfd6,验证有效无效试一下就好啦😁我一般用泡沫轴放松，我日常练瑜伽,RI-HE-F,16.0,10.0,验证 试 就好啦 😁 用 泡沫 轴 放松 练 瑜伽 
571d891b26c6b45879f5a516,能,RI-LE-M,1.0,1.0,能 
571edc93b3c3eb045ae3a026,运动前后拉伸能一定程度缓解锻炼后的肌肉酸痛，并不能全部消除，拉伸还是有好处的,RI-LE-F,31.0,17.0,运动 前后 拉伸 能 一定 程度 缓解 锻炼 后 肌肉 酸痛 不能 全部 消除 拉伸 有 好处 
571f3ed6ec48292a0597d295,当然可以,CU-HE-M,2.0,1.0,可以 
571f6d274ad6f8753aad7061,运动前后拉伸主要是放松紧张的肌肉，要是长时间不运动突然运动或运动强度过大第二天肯定肌肉酸痛，运动强度慢慢增加就好很多,CU-HE-F,42.0,21.0,运动 前后 拉伸 是 放松 紧张 肌肉 长时间 运动 运动 运动 强度 过大 肯定 肌肉 酸痛 运动 强度 增加 就好 很多 
571f75c2f22c785d6bd2ef2d,我感觉还好，特别是泡沫轴对我来说特别管用,RI-LE-F,12.0,7.0,感觉 还好 是 泡沫 轴 来说 管用 
571f7df2109daf280573bffd,不能减少酸痛但可以保持肌肉线条舒展吧,CU-HE-F,14.0,7.0,不能 减少 可以 保持 肌肉 线条 舒展 
57204ce9699a0dc766308d16,运动前拉伸是为了热身减少受伤，运动后拉伸是为了减少乳酸堆积，缓解疲劳感，都是很有必要的,RI-LE-M,34.0,18.0,运动 前 拉伸 是 热身 减少 受伤 运动 后 拉伸 是 减少 乳酸 堆积 缓解 疲劳感 都是 有必要 
57208b9ba430e6d6441892b2,运动前合理拉伸，激活身体肌肉，可以一定程度防止损伤。运动后拉伸放松，可以放松运动过程中紧张的肌肉。运动后产生的肌肉酸痛是正常的，称为延迟性肌肉酸痛。这两个不冲突,RI-LE-F,64.0,34.0,运动 前 拉伸 激活 身体 肌肉 可以 一定 程度 防止 损伤 运动 后 拉伸 放松 可以 放松 运动 过程 中 紧张 肌肉 运动 后 产生 肌肉 酸痛 是 正常 称为 延迟性 肌肉 酸痛 冲突 
5720b7f6ed37f24f053da55a,运动前拉伸呢 是起到一个保护你不让身体受伤 而运动后放松是为了让肌肉得到缓解,RI-HE-F,28.0,18.0,运动 前 拉伸 是 起 到 保护 让 身体 受伤 运动 后 放松 是 让 肌肉 得到 缓解 
5720c9d0311f0129051dc495,休息两天就好了,RI-LE-F,4.0,2.0,休息 就好 
5722168731bfc2425af74f0e,"第一种对酸痛部位进行轻微的静力性拉伸。轻微的拉伸可以降低肌肉的紧绷感，以及减轻肌肉的酸痛。

第二种洗个热水浴，同样促进体内血液循环，放松肌肉减缓不适，如果能够配合按摩效果会更佳。

第三种冷热敷，先用冰袋在酸痛部位冷敷10-15分钟，然后再用热袋在酸痛处敷10-15分钟，热敷温度在50度左右，如此循环重复。

这样做的目的，同样可以加快血液循环，促进肌肉恢复，冷敷还有止痛功能。 肌肉痛的原因有两种，一种是乳酸堆积导致的酸痛，还有一种是延迟性肌肉酸痛。 第一种乳酸堆积导致的酸痛，这种酸痛是指在运动过程中，当运动达到一定强度时，体内产生的乳酸不能及时分解，会导致大量乳酸堆积在体内。肌肉是乳酸堆积的重要场所，堆积乳酸的肌肉发生收缩会挤压血管阻碍血液流通，从而引起肌肉的酸痛。这种酸痛，一般出现在运动后的几个小时内。

第二种延迟性肌肉酸痛是指，在锻炼后24小时后出现的肌肉酸痛。在运动医学上称为延迟性肌肉酸痛症。锻炼后24-72小时酸痛达到顶点，5-7天后疼痛基本消失。除酸痛外还有肌肉僵硬，轻者仅有压疼重者肌肉肿胀妨碍活动。这种酸痛来自肌纤维的良性损伤，刺激了人体的痛觉神经。

练肌肉的朋友应该都知道，肌肉增长的原理是超量恢复。即训练破环肌纤维，营养补充肌肉自我修复，修复后的肌肉变大。

肌肉酸痛还能练吗？答案是能，不过不是对酸痛部位肌肉进行练习，而是对身体其它部位肌肉进行锻炼，因为锻炼后的肌肉需要休息48-72小时。

这里举个例子，如果练习者的酸痛来自腿部，那么可以针对上半身手臂、肩部等进行训练。继续练有一个好处，可以促进人体血液循环，加快修复肌肉，缩短酸痛时间。

不过话又说回来，如果锻炼后的酸痛严重影响训日常工作和生活，建议还是休息为主。",RI-HE-F,484.0,249.0,"部位 进行 轻微 静力性 拉伸 轻微 拉伸 可以 降低 肌肉 紧绷感 减轻 肌肉 

 洗 热水浴 促进 体内 血液循环 放松 肌肉 减缓 能够 配合 按摩 效果 会 佳 

 冷热 敷 先用 冰袋 酸痛 部位 冷敷 热袋 酸痛处 敷 热敷 温度 在 左右 循环 重复 

 这样做 目的 可以 加快 血液循环 促进 肌肉 恢复 冷敷 还有 止痛 功能 肌肉 痛 原因 有 是 乳酸 堆积 导致 还有 是 延迟性 肌肉 酸痛 乳酸 堆积 导致 是 指 运动 过程 中 运动 达到 一定 强度 时 体内 产生 乳酸 不能 分解 会导致 大量 乳酸 堆积 体内 肌肉 是 乳酸 堆积 重要 场所 堆积 乳酸 肌肉 发生 收缩 会 挤压 血管 阻碍 血液 流通 引起 肌肉 出现 运动 后 小时 内 

 延迟性 肌肉 是 指 锻炼 后 小时 后 出现 肌肉 酸痛 运动 医学 上 称为 延迟性肌肉酸痛症 锻炼 后 小时 达到 顶点 7天后 消失 外 还有 肌肉 僵硬 轻者 仅有 压 疼重者 肌肉 肿胀 妨碍 活动 来自 肌纤维 良性 损伤 刺激 人体 痛觉 神经 

 练 肌肉 朋友 应该 知道 肌肉 增长 原理 是 超量 恢复 即 训练 破环肌纤维 营养 补充 肌肉 修复 修复 后 肌肉 变 大 

 肌肉 酸痛 还能 练 答案 是 能 不是 部位 肌肉 进行 练习 身体 部位 肌肉 进行 锻炼 锻炼 后 肌肉 需要 休息 小时 

 举 例子 练习者 来自 腿部 可以 上半身 手臂 肩部 进行 训练 继续 练 有 好处 可以 促进 人体 血液循环 加快 修复 肌肉 缩短 时间 

 话 又说 回来 锻炼 后 影响 训 日常 工作 生活 建议 休息 为主 "
5724e3a9a172fc3805d13d32,单纯的拉伸我是觉得可能只有一定的把之前紧绷的肌肉放松的作用。运动前其实主要是热身把身体活动开防止受伤把 拉伸只能我觉得是作为相对没那么高强度的运动的缓解 如果是高强度的话，比如跑步的话其实也可以找人帮忙踩腿放松来着,CU-HE-F,74.0,41.0,单纯 拉伸 是 觉得 可能 只有 一定 紧绷 肌肉 放松 作用 运动 前 是 热身 身体 活动 开 防止 受伤把 拉伸 只能 觉得 是 作为 没 高强度 运动 缓解 是 高强度 比如 跑步 可以 找 人 帮忙 踩 腿 放松 来着 
5725b7a5bccd33dd487ae900,能减少吧，拉伸挺舒服的呀,CU-LE-F,8.0,4.0,能 减少 拉伸 挺舒服 
572606b9a5688f9c6e1ea4a3,也不能说没有，效果不明显，运动前后拉伸起放松效果比较大,RI-LE-F,22.0,11.0,不能说 没有 效果 不明显 运动 前后 拉伸 起 放松 效果 大 
5726c40a9fb7d7c24808be17,你好，刚看到你呢信息哦，对于健身，我也不专业，但个人感觉，运动量适中的话，拉伸还是可以缓解肌肉疼痛的，如若运动量很大，拉伸加上按摩还有泡脚，也应该能缓解的，略懂一二，可以试试哈,RI-HE-M,54.0,26.0,你好 看到 信息 健身 专业 个人 感觉 运动量 适中的话 拉伸 可以 缓解 肌肉 疼痛 运动量 很大 拉伸 加上 按摩 泡脚 应该 能 缓解 懂 可以 试试 
5728b4ebecdbea2d050aefe1,拉伸放松还是有一定作用的。专业运动员还会配合一些松解按摩肌肉之类的…只要不是撕裂感的疼痛就行。拉伸放松一定要的,CU-HE-F,37.0,18.0,拉伸 放松 有 一定 作用 专业 运动员 还会 配合 松解 按摩 肌肉 不是 撕裂感 行 拉伸 放松 一定要 
57293db52be5dc8629a50322,你好，我觉得跑步前后拉伸很有必要，正确合理的拉伸对身体好处多多，运动后拉伸可以有效的缓解肌肉紧张或者是酸痛，也就是说，运动疲劳后做拉伸运动可以帮助大家起到保护韧带的作用，而且能降低肌肉的紧张，从而让紧缩的肌肉松弛，除此之外，还可以帮助减少肌肉的压迫，放松肌肉，促进血液循环，加速训练后的恢复，让身体更加放松。柔韧性的拉伸运动，可减缓运动后的肌肉酸痛。,RI-LE-M,126.0,66.0,你好 觉得 跑步 前后 拉伸 有必要 合理 拉伸 身体 好处 多多 运动 后 拉伸 可以 有效 缓解 肌肉 紧张 是 也就是说 运动 疲劳 后 做 拉伸 运动 可以 帮助 起 到 保护 韧带 作用 能 降低 肌肉 让 紧缩 肌肉 松弛 可以 帮助 减少 肌肉 压迫 放松 肌肉 促进 血液循环 加速 训练 后 恢复 让 身体 放松 柔韧性 拉伸 运动 可 减缓 运动 后 肌肉 酸痛 
5729d9b7cebc193d05a15956,我觉得运动前后拉伸，主要作用不是减少肌肉酸痛，而更多的是预防运动受伤，还有从运动状态到生活状态的平缓过度。 减少肌肉酸痛的过程不是靠一两个运动就能有用的 其中因素挺多的,RI-LE-F,62.0,33.0,觉得 运动 前后 拉伸 主要 作用 不是 减少 肌肉 酸痛 更多 是 预防 运动 受伤 还有 运动 状态 到 生活 状态 减少 肌肉 酸痛 过程 不是 靠 运动 就能 有用 其中 因素 多 
572ab64460f6dc52297a6177,肌肉酸痛很正常，忍着就行,RI-HE-M,10.0,5.0,肌肉 酸痛 很正常 忍着 行 
572af1410ce973f0618935b9,"运动前热身 有助于提升运动表现
后拉伸有助于恢复",RI-LE-F,23.0,12.0,"运动 前 热身 有助于 提升 运动 表现 
 后 拉伸 有助于 恢复 "
572af65e8043bc01154f5c6c,能不能什么,RI-LE-M,3.0,1.0,能不能 
572cc19ca9fe44971f2e2c52,确实对酸痛无效啊。放松主要是让紧绷的肌肉放松下来，减少训练伤病 酸痛是乳酸堆积,CU-HE-F,23.0,13.0,放松 是 让 紧绷 肌肉 放松 下来 减少 训练 伤病 是 乳酸 堆积 
57318548b0e6ef2b4b4e6c00,我一般运动后拉伸，会有一定效果，也许是看个人,RI-HE-F,15.0,10.0,运动 后 拉伸 会 有 一定 效果 是 看 个人 
5731ccbf97c2c62905802148,？,RI-LE-F,0.0,0.0,
5731ead2250438844d7ac992,运动前热身是为了防止运动受伤 运动后拉伸是为了机体更快的恢复,CU-HE-F,23.0,14.0,运动 前 热身 是 防止 运动 受伤 运动 后 拉伸 是 机体 快 恢复 
573297d5286517a71ff9e4e6,有效的,CU-LE-F,2.0,1.0,有效 
5734816bc11b1b360539a7ba,拉伸还是要做的，不要敷衍了事，就做到位,RI-LE-F,13.0,6.0,拉伸 要 做 不要 敷衍了事 做到位 
5736be67c287ca8b0439aeb3,蟹蟹你的关注，欢迎你的到来，一起加油吧！,RI-LE-M,10.0,5.0,蟹蟹 关注 欢迎 到来 加油 
57394f242c519b6704324ba3,自己感觉舒服就行,CU-HE-F,3.0,2.0,感觉 行 
5739c8676395d29c0c68a44b,我觉得能啊,CU-HE-M,3.0,2.0,觉得 能 
573a5b9b0fdef86d09d1714e,我觉得有效果，运动前那是热身，运动后才拉伸，不是运动前后都拉伸,RI-HE-F,24.0,13.0,觉得 有效果 运动 前 是 热身 运动 后 拉伸 不是 运动 前后 拉伸 
573a6c742c519b670436e006,坚持运动就不会酸痛,CU-HE-M,8.0,4.0,坚持 运动 不会 酸痛 
573b0255f1d677410547bac6,运动前做热身和运动后拉伸是很有必要的 只有好处,RI-LE-F,17.0,10.0,运动 前 做 热身 运动 后 拉伸 是 有必要 好处 
573b1738526a30490510ede2,😪,VI-HE-M,1.0,1.0,😪 
573bf18a491e55783cd57f10,能啊 你动作不到位吧,RI-HE-F,6.0,3.0,能 动作 不到位 
573c5cb1d3a0b1e05d3fbfd4,运动前进行热身运动和运动后进行放松拉伸运动可以很好的放松肌肉,RI-HE-M,28.0,12.0,运动 前进行 热身运动 运动 后进行 放松 拉伸 运动 可以 很好 放松 肌肉 
573d8e15085a96843c4c632f,我觉得运动后拉伸是非常有必要的,CU-LE-F,13.0,5.0,觉得 运动 后 拉伸 是非常有必要 
573df998fc84779d5d814ede,拉伸只能减缓酸痛，无法避免。特别是并不经常锻炼的部位，酸痛在所难免。,RI-HE-F,19.0,9.0,拉伸 只能 减缓 无法 避免 是 锻炼 部位 在所难免 
573f5759f4038eb618e633c9,不好意思，我不专业，但是拉伸还是很有必要的,CU-HE-M,11.0,4.0,不好意思 专业 拉伸 有必要 
57402631a52a465b5de00836,个人看法:与运动强度有关，有拉伸比没拉伸恢复快，还是有效的。持续酸痛可能有存在运动过度，可以好好休息2天来恢复。放松肌肉，泡沫轴值得一试。,CU-LE-F,51.0,29.0,个人 看法 运动 强度 有关 有 拉伸 没 拉伸 恢复 快 有效 持续 酸痛 可能 有 存在 运动 过度 可以 休息 来 恢复 放松 肌肉 泡沫 轴 值得 试 
574057904c006ece18777f7b,肌肉酸痛是乳酸堆积产生的正常现象，拉伸只能一定程度缓解，不能消除,RI-HE-F,29.0,15.0,肌肉 酸痛 是 乳酸 堆积 产生 正常 现象 拉伸 只能 一定 程度 缓解 不能 消除 
57412c56a52a465b5de3ad98,拉伸的时候更酸痛，但第二天会好很多,CU-HE-F,13.0,7.0,拉伸 时候 酸痛 第二天 会 好 很多 
57415c920b8f0af518f1e3b8,有效呀,CU-LE-F,2.0,1.0,有效 
57417ea31826cd2a61bfe6fe,看人的,CU-LE-F,2.0,2.0,看 人 
5742c3cd82e0c5187a6e6c1f,可以吧应该,CU-LE-M,4.0,2.0,可以 应该 
5742eb88add46a2405e4f1ab,如果你才练几次的话，有拉伸还是会肌肉酸痛的，拉伸只是能缓解肌肉酸痛，但不能消除肌肉酸痛。,CU-HE-F,26.0,15.0,练 有 拉伸 会 肌肉 酸痛 拉伸 能 缓解 肌肉 酸痛 不能 消除 肌肉 酸痛 
5743bae28c8472c2285fc179,你指的是跑步运动还是力量训练 如果是跑步 建议你循序渐进 跑一休一 快走加慢跑结合  身体需要一个适应的过程,RI-LE-F,38.0,20.0,指 是 跑步 运动 力量 训练 是 跑步 建议 循序渐进 跑一休一 快走 加 慢跑 结合    身体 需要 适应 过程 
5743e30ff17450ab2c729f6e,"运动前后的拉伸能在一点程度减轻疼痛运动后的肌肉酸痛，但并不是说拉伸后就没有酸痛。
如果以前没有运动训练基础的，建议刚开始不要做强度大动作，可以选择K1级别的轻缓动作，时间控制早20-30分钟，适应一段时间后再尝试徒手运动或小重量的，循序渐进，不能急躁。",RI-LE-F,88.0,46.0,"运动 前后 拉伸 能 程度 减轻 运动 后 肌肉 酸痛 不是 说 拉伸 后 没有 
 以前 没有 运动 训练 基础 建议 开始 不要 做 强度 大动作 可以 选择 K1 级别 轻缓 动作 时间 控制 早 适应 一段时间 后 尝试 运动 小 重量 循序渐进 不能 急躁 "
57442162065ce5247ad7cb28,我觉得还好吧。我经常练前不做，但练后必做拉伸。你的动态为什么是零呢？,RI-LE-F,16.0,11.0,觉得 还好 练 前 不做 练 后 做 拉伸 动态 是 
5746673d363e10834bfd8997,运动前热身，运动后拉伸，有效,RI-LE-F,12.0,7.0,运动 前 热身 运动 后 拉伸 有效 
57484ab0218de51f05533e25,不知道你在哪儿查的 我跑了1300多公里后每次都拉伸 没有粗腿 没有酸痛,RI-LE-F,14.0,8.0,不知道 查 跑 后 拉伸 没有 粗腿 没有 
5748b02c47955e146378c72f,你好！那你就尝试一下做完运动不拉伸，看看又有什么感觉，对比一下才知道需不要拉伸。尝试一下吧，实践出珍珠，加油💪,RI-HE-M,34.0,19.0,你好 尝试 做完 运动 拉伸 看看 有 感觉 对比 知道 需 不要 拉伸 尝试 实践 出 珍珠 加油 💪 
5749b1fc61b0834d05eab398,您好，不知您说的什么情况下的肌肉酸痛呢？,RI-LE-F,13.0,7.0,您好 不知 您说 情况 下 肌肉 酸痛 
5749ca9f8272c150058532f8,进行运动拉伸可以促进机体的血液循环，缓解身体酸痛乏力不适的症状。运动后进行拉伸，也可以加速乳酸排出。拉伸的过程中肌肉收缩，可以增加肌肉的力量 专业的我也不清楚,RI-LE-F,64.0,30.0,进行 运动 拉伸 可以 促进 机体 血液循环 缓解 身体 酸痛 乏力不适 症状 运动 后进行 拉伸 可以 加速 乳酸 排出 拉伸 过程 中 肌肉 收缩 可以 增加 肌肉 力量 专业 清楚 
574a27c282b13a0863e22edc,哦，筋膜枪+泡沫轴(大肌群)/花生球(小肌群)+拉伸三件套 视乎个人经济情况选择，泡沫轴一般几十块用很久，也不错的 筋膜枪则几百到千多的花费,CU-LE-M,44.0,26.0,筋膜 枪 泡沫 轴 大 肌群 花生 球 小 肌群 拉伸 视乎 个人 经济 情况 选择 泡沫 轴 一般 用 很久 不错 筋膜 枪 千多 花费 
574a7c32affaa1507a048533,"emm,有没有一种可能是你没有拉伸到位呢",CU-LE-M,15.0,7.0,emm 有没有 可能 是 没有 拉伸 到位 
574bd8a93488f29c7eacf100,可以的,VI-HE-F,2.0,1.0,可以 
574c3b1539ccb42605a28aff,筋膜枪,CU-HE-M,3.0,2.0,筋膜 枪 
574c502f0defe13905959c74,你好 对酸痛无效，但对防止受伤是必须的,CU-HE-M,9.0,5.0,你好 无效 防止 受伤 是 
574e3c3be6a0bf0d0b3a6943,能,CU-LE-F,1.0,1.0,能 
574ed21bbcca5b3305cfa482,做了比没做强呢,RI-LE-F,4.0,3.0,做 没 做强 
574edb71bcca5b3305d0047b,"您好，运动前的热身和运动后的拉伸都是有效减少肌肉酸痛的方法，运动前热身能让肌体快速进入运动状态，减少肌体的运动负荷，拉伸可以缓解肌体因运动带来的紧张，另外拉伸可以减少肌体内乳酸的积累，这都可以缓解肌肉酸痛！
",CU-LE-F,79.0,43.0,"您好 运动 前 热身 运动 后 拉伸 都是 减少 肌肉 酸痛 方法 运动 前 热身 能 让 肌体 进入 运动 状态 减少 肌体 运动 负荷 拉伸 可以 缓解 肌体 运动 带来 拉伸 可以 减少 肌 体内 乳酸 积累 可以 缓解 肌肉 酸痛 
 "
574fb02aabb4ff181132e1ba,并不能,CU-LE-F,2.0,1.0,不能 
574fbe5321d81b6d144d32ce,我平时喜欢泡沫轴按摩,CU-HE-M,9.0,5.0,平时 喜欢 泡沫 轴 按摩 
574ff68de2f7926250b41f43,不知道哎 自我感觉应该可以的啦,CU-HE-M,9.0,4.0,不知道 感觉 应该 可以 
5750238ee8e577a01e5b352b,你自己应该先训练感受一下 我觉得还是很有用的 但要看是什么原因导致的酸痛 如果是乳酸堆积 可能缓解的不明显 但如果是肌肉僵硬 拉伸后还是非常好的,VI-LE-M,41.0,22.0,应该 训练 感受 觉得 很有用 要 看 是 原因 导致 是 乳酸 堆积 可能 缓解 不明显 是 肌肉 僵硬 拉伸 后 非常好 
57503c911e995830050189af,拉伸目的不是减少肌肉酸痛,RI-HE-F,12.0,6.0,拉伸 目的 不是 减少 肌肉 酸痛 
5750e4578f3e26c41e900429,无效,RI-HE-M,2.0,1.0,无效 
57519791eb273e5a4c96a444,感觉不太明显，不过可以放松肌肉,RI-LE-M,10.0,5.0,感觉 明显 可以 放松 肌肉 
57524e43ce49aa52505b2b1e,减轻酸痛好像是效果不明显，不过对于肌肉生长有利,CU-HE-F,14.0,7.0,减轻 是 效果 不明显 肌肉 生长 有利 
57528ecf1c47d1183990fd16,我一般拉伸加滚泡沫轴，觉得还挺有效的,CU-HE-F,11.0,6.0,拉伸 加 滚 泡沫轴 觉得 有效 
5752a715537a563c39aa222e,你好，拉伸并不是主要为了减少肌肉酸痛的，运动前拉伸是为了减少运动损伤，而肌肉酸痛是因为突然的运动或者是突然的高强度运动所引起的体内乳酸堆积过多引发的疼痛，而运动拉伸可以缓解肌肉酸痛，我建议还是尽量拉伸充分之后再进行运动锻炼，对身体恢复效果很好。,VI-LE-F,88.0,44.0,你好 拉伸 不是 减少 肌肉 酸痛 运动 前 拉伸 是 减少 运动 损伤 肌肉 酸痛 是因为 突然 运动 是 突然 高强度 运动 引起 体内 乳酸 堆积 引发 运动 拉伸 可以 缓解 肌肉 酸痛 我建议 拉伸 充分 之后 进行 运动 锻炼 身体 恢复 效果 很好 
5752cb5197c7a03905b37c44,是可以预防和缓解酸痛的,CU-HE-M,7.0,4.0,是 可以 预防 缓解 
5752e93d3e743c2d05c61ee1,🙈🙈🙈 我觉得挺好的 效果,RI-HE-F,6.0,3.0,觉得 挺好 效果 
5752fbbc537a563c39ac7650,还是有一些效果的，谢谢关注,CU-LE-F,7.0,4.0,有 效果 谢谢 关注 
5752fbcd6077642105d47b52,有的哈 只是不是说拉伸了就不痛 会缓解 更重要的价值是 可以提高柔韧性和灵活性 有利于肌肉恢复 否则肌肉会僵硬,VI-LE-F,39.0,20.0,有 不是 说 拉伸 不痛 会 缓解 更重要 价值 是 可以 提高 柔韧性 灵活性 有利于 肌肉 恢复 肌肉 会 僵硬 
5753c6236cca2a424ce12f4c,你可以试一试筋膜枪,CU-HE-M,9.0,4.0,你可以 试一试 筋膜 枪 
57544307fa96b92439f32d69,有效,CU-LE-F,2.0,1.0,有效 
5754e7dfe8e577a01e6eef1f,不能，还要放松,RI-LE-F,6.0,3.0,不能 还要 放松 
57562b4fd9374c791c024943,拉伸是有一定效果的，所以运动前后拉伸还是有必要😀,RI-LE-F,15.0,9.0,拉伸 是 有 一定 效果 运动 前后 拉伸 😀 
575699c491dba31f3a4de015,我也不懂，但是多拉伸会防止受伤,CU-LE-F,10.0,5.0,不懂 多拉伸 会 防止 受伤 
575796cdf477571d6930333b,不能 你练得太少 或者频率太低,RI-LE-F,7.0,5.0,不能 练 少 频率 低 
575815d2007257ae30d440fe,如果高强度训练的话是可以减少拉伤的，但是不能减少酸痛嘞 该痛还是会痛的 我一般跑步呀，高强度那些我就会运动前后拉伸，其他我一般也比较少呢,CU-LE-F,33.0,18.0,高强度 训练 是 可以 减少 拉伤 不能 减少 该 会 痛 跑步 高强度 就会 运动 前后 拉伸 少 
57581af98fd87c5f24bbc211,拉伸还是很必要的 拉伸或者泡沫轴以及筋膜枪都很有用,CU-HE-M,15.0,8.0,拉伸 必要 拉伸 泡沫 轴 筋膜 枪 很有用 
57583fdb83f1a42605da2ef4,有 坚持拉伸，对肌肉塑型比较好，特别是女生在意的粗腿,RI-HE-F,19.0,10.0,有 坚持 拉伸 肌肉 塑型 比较好 是 女生 在意 粗腿 
5758b1f8a70496b1359afff4,那你写篇论文研究一下？,CU-HE-M,5.0,3.0,写 论文 研究 
575981b9e54c33dc44e61e14,拉伸还是有作用的 其次就是好好休息  营养跟上,RI-HE-F,13.0,8.0,拉伸 有 作用 就是 休息    营养 跟上 
575a5553487d42193ffee40b,买一个泡沫轴把,VI-LE-F,5.0,3.0,买 泡沫 轴把 
